rcept_no,discloser,chaebol,industry,own_car,chaebol_peer_car,chaebol_peer_n,industry_peer_car,industry_peer_n,unrelated_car,unrelated_n,surprise_yoy
20200424800149,기아,Hyundai,Auto,-2.4762,-3.536420841503936,2,,0,1.0495375799279962,26,-25.19
20200401800542,기아,Hyundai,Auto,2.2119,-0.2240127296461251,2,,0,-0.5483769992296494,26,
20200302800708,기아,Hyundai,Auto,-5.6077,-3.7623523960764818,2,,0,-0.7220452808482608,26,
20200203800556,기아,Hyundai,Auto,-1.9498,-2.2352859306420383,2,,0,-0.14354695205628407,26,
20200122800416,기아,Hyundai,Auto,1.1733,7.660116820923784,2,,0,-0.5687785177577418,26,54.6
20200102800318,기아,Hyundai,Auto,-3.0394,-2.073983608604306,2,,0,-0.35537922895555546,26,
20200102800320,기아,Hyundai,Auto,-3.0394,-2.073983608604306,2,,0,-0.35537922895555546,26,
20260205800031,셀트리온,,Bio/Pharma,5.2624,,0,,0,1.3957667185765634,28,141.94
20251231800030,셀트리온,,Bio/Pharma,9.6132,,0,,0,-3.513001470632772,28,
20250509800439,셀트리온,,Bio/Pharma,-0.7929,,0,,0,0.3204069193703227,28,867.94
20250509800437,셀트리온,,Bio/Pharma,-0.7929,,0,,0,0.3204069193703227,28,373.94
20250225800579,셀트리온,,Bio/Pharma,-1.6244,,0,,0,-0.48930302862950553,28,966.08
20250225800576,셀트리온,,Bio/Pharma,-1.6244,,0,,0,-0.48930302862950553,28,
20241108800423,셀트리온,,Bio/Pharma,0.8572,,0,,0,-0.21993623500419204,28,-22.4
20241108800420,셀트리온,,Bio/Pharma,0.8572,,0,,0,-0.21993623500419204,28,74.76
20240807800136,셀트리온,,Bio/Pharma,6.4081,,0,,0,-0.95541239768786,28,-60.39
20240807800135,셀트리온,,Bio/Pharma,6.4081,,0,,0,-0.95541239768786,28,92.11
20240509800337,셀트리온,,Bio/Pharma,-1.3192,,0,,0,0.4976938573016931,28,-91.54
20240509800336,셀트리온,,Bio/Pharma,-1.3192,,0,,0,0.4976938573016931,28,-84.48
20240229800685,셀트리온,,Bio/Pharma,-5.0469,,0,,0,0.3053596023169286,28,-81.69
20240229800684,셀트리온,,Bio/Pharma,-5.0469,,0,,0,0.3053596023169286,28,-72.64
20231107800151,셀트리온,,Bio/Pharma,0.8775,,0,,0,-0.15018808458770053,28,41.96
20231107800152,셀트리온,,Bio/Pharma,0.8775,,0,,0,-0.15018808458770053,28,25.2
20230508800308,셀트리온,,Bio/Pharma,-0.8581,,0,,0,0.7432695420160339,28,20.72
20230508800310,셀트리온,,Bio/Pharma,-0.8581,,0,,0,0.7432695420160339,28,41.06
20230303800601,셀트리온,,Bio/Pharma,4.6274,,0,,0,-0.1218027588558139,28,-56.86
20230303800605,셀트리온,,Bio/Pharma,4.6274,,0,,0,-0.1218027588558139,28,-50.25
20221109800373,셀트리온,,Bio/Pharma,-1.0575,,0,,0,0.13576807054819354,28,28.06
20221109800369,셀트리온,,Bio/Pharma,-1.0575,,0,,0,0.13576807054819354,28,17.65
20220805800349,셀트리온,,Bio/Pharma,3.5173,,0,,0,-0.11851102943569404,28,21.33
20220805800348,셀트리온,,Bio/Pharma,3.5173,,0,,0,-0.11851102943569404,28,30.19
20220512800358,셀트리온,,Bio/Pharma,-3.0026,,0,,0,1.1856431917431114,28,-32.15
20220512800348,셀트리온,,Bio/Pharma,-3.0026,,0,,0,1.1856431917431114,28,-22.48
20220216800243,셀트리온,,Bio/Pharma,0.9472,,0,,0,-0.09590210602253803,28,32.94
20220216800241,셀트리온,,Bio/Pharma,0.9472,,0,,0,-0.09590210602253803,28,43.24
20211110800348,셀트리온,,Bio/Pharma,5.2263,,0,,0,-0.8499177420074243,28,-33.15
20211110800346,셀트리온,,Bio/Pharma,5.2263,,0,,0,-0.8499177420074243,28,-32.83
20210813800814,셀트리온,,Bio/Pharma,-0.9756,,0,,0,-0.17334473251541396,28,-25.53
20210813800822,셀트리온,,Bio/Pharma,-0.9756,,0,,0,-0.17334473251541396,28,-10.25
20210512800308,셀트리온,,Bio/Pharma,-1.4695,,0,,0,0.25773184709988606,28,72.7
20210512800304,셀트리온,,Bio/Pharma,-1.4695,,0,,0,0.25773184709988606,28,55.4
20210222800451,셀트리온,,Bio/Pharma,-1.9293,,0,,0,0.703536098671751,28,44.27
20210222800448,셀트리온,,Bio/Pharma,-1.9293,,0,,0,0.703536098671751,28,42.94
20201109800279,셀트리온,,Bio/Pharma,1.4328,,0,,0,1.8858252907009538,28,138.53
20201109800276,셀트리온,,Bio/Pharma,1.4328,,0,,0,1.8858252907009538,28,137.79
20200807800352,셀트리온,,Bio/Pharma,0.7381,,0,,0,1.8897859752036614,28,141.09
20200807800350,셀트리온,,Bio/Pharma,0.7381,,0,,0,1.8897859752036614,28,118.14
20200508800370,셀트리온,,Bio/Pharma,2.2941,,0,,0,-0.6036482834209087,28,66.38
20200508800366,셀트리온,,Bio/Pharma,2.2941,,0,,0,-0.6036482834209087,28,55.44
20200219800385,셀트리온,,Bio/Pharma,-1.6926,,0,,0,-0.3182110835804392,28,170.78
20200219800376,셀트리온,,Bio/Pharma,-1.6926,,0,,0,-0.3182110835804392,28,159.54
20260205800658,KB금융,Financial_KB,Banking,2.0341,,0,7.505976160303722,3,0.5624315150158841,25,437.72
20260205800669,KB금융,Financial_KB,Banking,2.0341,,0,7.505976160303722,3,0.5624315150158841,25,28.35
20260205800646,KB금융,Financial_KB,Banking,2.0341,,0,7.505976160303722,3,0.5624315150158841,25,71.61
20251030800465,KB금융,Financial_KB,Banking,-0.3131,,0,-1.3857543685997318,3,-1.0286464933850412,25,-5.66
20251030800463,KB금융,Financial_KB,Banking,-0.3131,,0,-1.3857543685997318,3,-1.0286464933850412,25,-1.03
20251030800460,KB금융,Financial_KB,Banking,-0.3131,,0,-1.3857543685997318,3,-1.0286464933850412,25,-1.29
20250724800303,KB금융,Financial_KB,Banking,1.4381,,0,2.28590388634159,3,-1.2677809316344038,25,-7.37
20250724800270,KB금융,Financial_KB,Banking,1.4381,,0,2.28590388634159,3,-1.2677809316344038,25,9.49
20250724800272,KB금융,Financial_KB,Banking,1.4381,,0,2.28590388634159,3,-1.2677809316344038,25,-10.4
20250424800426,KB금융,Financial_KB,Banking,-0.3427,,0,0.583870293107649,3,-0.7525263344525734,25,-11.34
20250424800424,KB금융,Financial_KB,Banking,-0.3427,,0,0.583870293107649,3,-0.7525263344525734,25,-3.57
20250424800422,KB금융,Financial_KB,Banking,-0.3427,,0,0.583870293107649,3,-0.7525263344525734,25,-2.24
20250205800485,KB금융,Financial_KB,Banking,-1.4399,,0,-3.0327396317982136,3,0.14575790491816928,25,-34.18
20250205800483,KB금융,Financial_KB,Banking,-1.4399,,0,-3.0327396317982136,3,0.14575790491816928,25,99.48
20250205800475,KB금융,Financial_KB,Banking,-1.4399,,0,-3.0327396317982136,3,0.14575790491816928,25,319.26
20241024800268,KB금융,Financial_KB,Banking,-0.4514,,0,3.7069398875665844,3,-0.6897133032693799,25,56.01
20241024800267,KB금융,Financial_KB,Banking,-0.4514,,0,3.7069398875665844,3,-0.6897133032693799,25,16.65
20241024800264,KB금융,Financial_KB,Banking,-0.4514,,0,3.7069398875665844,3,-0.6897133032693799,25,21.12
20240723800280,KB금융,Financial_KB,Banking,1.6908,,0,-1.576222947701411,3,-0.590809868107065,25,16.33
20240723800279,KB금융,Financial_KB,Banking,1.6908,,0,-1.576222947701411,3,-0.590809868107065,25,12.15
20240425800400,KB금융,Financial_KB,Banking,2.3419,,0,5.989525861598307,3,0.250246147585025,25,-4.11
20240425800397,KB금융,Financial_KB,Banking,2.3419,,0,5.989525861598307,3,0.250246147585025,25,13.58
20240425800392,KB금융,Financial_KB,Banking,2.3419,,0,5.989525861598307,3,0.250246147585025,25,10.07
20240207800518,KB금융,Financial_KB,Banking,1.2399,,0,1.349544544813633,3,0.13536205349795655,25,
20240207800513,KB금융,Financial_KB,Banking,1.2399,,0,1.349544544813633,3,0.13536205349795655,25,-12.07
20240207800510,KB금융,Financial_KB,Banking,1.2399,,0,1.349544544813633,3,0.13536205349795655,25,66.97
20231024800247,KB금융,Financial_KB,Banking,-0.3992,,0,0.3904824484583657,3,0.6713765774773034,25,35.71
20231024800243,KB금융,Financial_KB,Banking,-0.3992,,0,0.3904824484583657,3,0.6713765774773034,25,25.34
20231024800240,KB금융,Financial_KB,Banking,-0.3992,,0,0.3904824484583657,3,0.6713765774773034,25,12.63
20230725800239,KB금융,Financial_KB,Banking,-0.3017,,0,2.541004864676317,3,-0.356370949337588,25,127.27
20230725800235,KB금융,Financial_KB,Banking,-0.3017,,0,2.541004864676317,3,-0.356370949337588,25,22.7
20230725800233,KB금융,Financial_KB,Banking,-0.3017,,0,2.541004864676317,3,-0.356370949337588,25,37.44
20230427800434,KB금융,Financial_KB,Banking,-1.8719,,0,-1.1852650574838,3,-0.15093407793795285,25,74.84
20230427800429,KB금융,Financial_KB,Banking,-1.8719,,0,-1.1852650574838,3,-0.15093407793795285,25,4.66
20230427800427,KB금융,Financial_KB,Banking,-1.8719,,0,-1.1852650574838,3,-0.15093407793795285,25,11.23
20230207800449,KB금융,Financial_KB,Banking,-0.9136,,0,0.6263808768011568,3,-0.0950165246923126,25,
20230207800444,KB금융,Financial_KB,Banking,-0.9136,,0,0.6263808768011568,3,-0.0950165246923126,25,6.75
20230207800436,KB금융,Financial_KB,Banking,-0.9136,,0,0.6263808768011568,3,-0.0950165246923126,25,-39.53
20221025800322,KB금융,Financial_KB,Banking,1.3776,,0,-0.075969112349209,3,-0.8220216903013816,25,-52.24
20221025800319,KB금융,Financial_KB,Banking,1.3776,,0,-0.075969112349209,3,-0.8220216903013816,25,5.4
20221025800316,KB금융,Financial_KB,Banking,1.3776,,0,-0.075969112349209,3,-0.8220216903013816,25,-10.55
20220721800298,KB금융,Financial_KB,Banking,-0.6254,,0,-0.3006500271915892,3,-0.33496455219652704,25,-58.08
20220721800284,KB금융,Financial_KB,Banking,-0.6254,,0,-0.3006500271915892,3,-0.33496455219652704,25,-2.84
20220721800270,KB금융,Financial_KB,Banking,-0.6254,,0,-0.3006500271915892,3,-0.33496455219652704,25,-4.39
20220422800497,KB금융,Financial_KB,Banking,3.5148,,0,1.930384423592584,3,-0.4775535890883149,25,-47.83
20220422800494,KB금융,Financial_KB,Banking,3.5148,,0,1.930384423592584,3,-0.4775535890883149,25,27.36
20220422800470,KB금융,Financial_KB,Banking,3.5148,,0,1.930384423592584,3,-0.4775535890883149,25,8.87
20220208800595,KB금융,Financial_KB,Banking,-0.8684,,0,2.8059087785722867,3,0.11264020189432543,25,-32.93
20220208800589,KB금융,Financial_KB,Banking,-0.8684,,0,2.8059087785722867,3,0.11264020189432543,25,0.42
20220208800586,KB금융,Financial_KB,Banking,-0.8684,,0,2.8059087785722867,3,0.11264020189432543,25,15.54
20211021800240,KB금융,Financial_KB,Banking,2.5098,,0,1.2766035231332946,3,-0.07514923427492125,25,1.54
20211021800238,KB금융,Financial_KB,Banking,2.5098,,0,1.2766035231332946,3,-0.07514923427492125,25,13.24
20211021800235,KB금융,Financial_KB,Banking,2.5098,,0,1.2766035231332946,3,-0.07514923427492125,25,26.17
20210722800275,KB금융,Financial_KB,Banking,1.305,,0,0.8653218699226969,3,-0.03377161000904083,25,-11.52
20210722800272,KB금융,Financial_KB,Banking,1.305,,0,0.8653218699226969,3,-0.03377161000904083,25,13.43
20210722800266,KB금융,Financial_KB,Banking,1.305,,0,0.8653218699226969,3,-0.03377161000904083,25,20.37
20210422800310,KB금융,Financial_KB,Banking,1.9145,,0,2.5703678170128246,3,0.34666401938745284,25,
20210422800306,KB금융,Financial_KB,Banking,1.9145,,0,2.5703678170128246,3,0.34666401938745284,25,14.27
20210422800304,KB금융,Financial_KB,Banking,1.9145,,0,2.5703678170128246,3,0.34666401938745284,25,68.14
20210204800503,KB금융,Financial_KB,Banking,1.5845,,0,2.3202695928901087,3,0.42304750812505504,25,105.33
20210204800500,KB금융,Financial_KB,Banking,1.5845,,0,2.3202695928901087,3,0.42304750812505504,25,-17.02
20210204800498,KB금융,Financial_KB,Banking,1.5845,,0,2.3202695928901087,3,0.42304750812505504,25,-0.41
20201022800246,KB금융,Financial_KB,Banking,1.7525,,0,6.516009162574661,3,0.7407462215849108,25,207.16
20201022800240,KB금융,Financial_KB,Banking,1.7525,,0,6.516009162574661,3,0.7407462215849108,25,-5.46
20201022800232,KB금융,Financial_KB,Banking,1.7525,,0,6.516009162574661,3,0.7407462215849108,25,13.49
20200721800242,KB금융,Financial_KB,Banking,-1.9354,,0,-2.52766794998608,3,0.028878090870284135,25,129.04
20200721800240,KB금융,Financial_KB,Banking,-1.9354,,0,-2.52766794998608,3,0.028878090870284135,25,-7.96
20200721800237,KB금융,Financial_KB,Banking,-1.9354,,0,-2.52766794998608,3,0.028878090870284135,25,6.13
20200423800341,KB금융,Financial_KB,Banking,-1.6148,,0,-1.4423654314575496,3,0.07762250285444218,25,
20200423800339,KB금융,Financial_KB,Banking,-1.6148,,0,-1.4423654314575496,3,0.07762250285444218,25,7.35
20200423800333,KB금융,Financial_KB,Banking,-1.6148,,0,-1.4423654314575496,3,0.07762250285444218,25,-10.36
20200206800486,KB금융,Financial_KB,Banking,-0.5017,,0,-1.8668333972809317,3,0.13962218273702265,25,
20200206800482,KB금융,Financial_KB,Banking,-0.5017,,0,-1.8668333972809317,3,0.13962218273702265,25,104.12
20200206800480,KB금융,Financial_KB,Banking,-0.5017,,0,-1.8668333972809317,3,0.13962218273702265,25,99.17
20260205800287,신한지주,Financial_Shinhan,Banking,4.5283,,0,7.976765919671784,3,0.5624315150158841,25,11.67
20260205800296,신한지주,Financial_Shinhan,Banking,4.5283,,0,7.976765919671784,3,0.5624315150158841,25,66.21
20260205800280,신한지주,Financial_Shinhan,Banking,4.5283,,0,7.976765919671784,3,0.5624315150158841,25,149.02
20260205800277,신한지주,Financial_Shinhan,Banking,4.5283,,0,7.976765919671784,3,0.5624315150158841,25,12.6
20251028800234,신한지주,Financial_Shinhan,Banking,0.1308,,0,-2.7234414423422293,3,1.334064932438084,25,12.16
20251028800233,신한지주,Financial_Shinhan,Banking,0.1308,,0,-2.7234414423422293,3,1.334064932438084,25,-21.55
20251028800231,신한지주,Financial_Shinhan,Banking,0.1308,,0,-2.7234414423422293,3,1.334064932438084,25,4.68
20251028800230,신한지주,Financial_Shinhan,Banking,0.1308,,0,-2.7234414423422293,3,1.334064932438084,25,4.53
20250725800259,신한지주,Financial_Shinhan,Banking,2.5662,,0,-5.941762415563148,3,-0.7109247211535906,25,8.17
20250725800258,신한지주,Financial_Shinhan,Banking,2.5662,,0,-5.941762415563148,3,-0.7109247211535906,25,-43.86
20250725800257,신한지주,Financial_Shinhan,Banking,2.5662,,0,-5.941762415563148,3,-0.7109247211535906,25,8.85
20250725800246,신한지주,Financial_Shinhan,Banking,2.5662,,0,-5.941762415563148,3,-0.7109247211535906,25,8.73
20250425800261,신한지주,Financial_Shinhan,Banking,1.101,,0,-0.36170355623215994,3,-0.9193058673019776,25,6.55
20250425800260,신한지주,Financial_Shinhan,Banking,1.101,,0,-0.36170355623215994,3,-0.9193058673019776,25,-24.75
20250425800253,신한지주,Financial_Shinhan,Banking,1.101,,0,-0.36170355623215994,3,-0.9193058673019776,25,-2.45
20250425800245,신한지주,Financial_Shinhan,Banking,1.101,,0,-0.36170355623215994,3,-0.9193058673019776,25,-6.0
20250206800271,신한지주,Financial_Shinhan,Banking,-2.4758,,0,-3.184714835463438,3,-1.1465404636870673,25,17.33
20250206800258,신한지주,Financial_Shinhan,Banking,-2.4758,,0,-3.184714835463438,3,-1.1465404636870673,25,-77.04
20250206800256,신한지주,Financial_Shinhan,Banking,-2.4758,,0,-3.184714835463438,3,-1.1465404636870673,25,16.92
20250206800249,신한지주,Financial_Shinhan,Banking,-2.4758,,0,-3.184714835463438,3,-1.1465404636870673,25,-16.06
20241025800153,신한지주,Financial_Shinhan,Banking,3.3,,0,-0.5423119761182235,3,0.017132006311055593,25,24.7
20241025800151,신한지주,Financial_Shinhan,Banking,3.3,,0,-0.5423119761182235,3,0.017132006311055593,25,15.0
20241025800149,신한지주,Financial_Shinhan,Banking,3.3,,0,-0.5423119761182235,3,0.017132006311055593,25,20.21
20241025800148,신한지주,Financial_Shinhan,Banking,3.3,,0,-0.5423119761182235,3,0.017132006311055593,25,5.07
20240726800256,신한지주,Financial_Shinhan,Banking,5.6381,,0,5.952614059363275,3,-1.055642130770601,25,22.69
20240726800258,신한지주,Financial_Shinhan,Banking,5.6381,,0,5.952614059363275,3,-1.055642130770601,25,-7.47
20240726800255,신한지주,Financial_Shinhan,Banking,5.6381,,0,5.952614059363275,3,-1.055642130770601,25,27.34
20240726800253,신한지주,Financial_Shinhan,Banking,5.6381,,0,5.952614059363275,3,-1.055642130770601,25,6.71
20240426800243,신한지주,Financial_Shinhan,Banking,6.4171,,0,3.50349602103489,3,0.029713240937136228,25,16.22
20240426800242,신한지주,Financial_Shinhan,Banking,6.4171,,0,3.50349602103489,3,0.029713240937136228,25,16.64
20240426800241,신한지주,Financial_Shinhan,Banking,6.4171,,0,3.50349602103489,3,0.029713240937136228,25,21.92
20240426800240,신한지주,Financial_Shinhan,Banking,6.4171,,0,3.50349602103489,3,0.029713240937136228,25,17.77
20240208800402,신한지주,Financial_Shinhan,Banking,2.6223,,0,0.7050718756189941,3,-0.3421852796278165,25,44.33
20240208800400,신한지주,Financial_Shinhan,Banking,2.6223,,0,0.7050718756189941,3,-0.3421852796278165,25,161.6
20240208800398,신한지주,Financial_Shinhan,Banking,2.6223,,0,0.7050718756189941,3,-0.3421852796278165,25,6.13
20240208800396,신한지주,Financial_Shinhan,Banking,2.6223,,0,0.7050718756189941,3,-0.3421852796278165,25,55.91
20231027800210,신한지주,Financial_Shinhan,Banking,-0.3049,,0,-4.46358432797303,3,0.3825876731824111,25,-2.76
20231027800209,신한지주,Financial_Shinhan,Banking,-0.3049,,0,-4.46358432797303,3,0.3825876731824111,25,0.42
20231027800206,신한지주,Financial_Shinhan,Banking,-0.3049,,0,-4.46358432797303,3,0.3825876731824111,25,-5.73
20231027800202,신한지주,Financial_Shinhan,Banking,-0.3049,,0,-4.46358432797303,3,0.3825876731824111,25,-1.14
20230727800233,신한지주,Financial_Shinhan,Banking,4.7978,,0,-0.17507916097779974,3,0.3297891716374789,25,65.58
20230727800231,신한지주,Financial_Shinhan,Banking,4.7978,,0,-0.17507916097779974,3,0.3297891716374789,25,-21.85
20230727800229,신한지주,Financial_Shinhan,Banking,4.7978,,0,-0.17507916097779974,3,0.3297891716374789,25,-4.38
20230727800227,신한지주,Financial_Shinhan,Banking,4.7978,,0,-0.17507916097779974,3,0.3297891716374789,25,1.1
20230427800237,신한지주,Financial_Shinhan,Banking,-1.7149,,0,-0.4335526470774301,3,-0.15093407793795285,25,-0.7
20230427800236,신한지주,Financial_Shinhan,Banking,-1.7149,,0,-0.4335526470774301,3,-0.15093407793795285,25,-13.09
20230427800234,신한지주,Financial_Shinhan,Banking,-1.7149,,0,-0.4335526470774301,3,-0.15093407793795285,25,5.49
20230427800232,신한지주,Financial_Shinhan,Banking,-1.7149,,0,-0.4335526470774301,3,-0.15093407793795285,25,-6.81
20230208800265,신한지주,Financial_Shinhan,Banking,0.5359,,0,-1.8520500419045651,3,0.4956040277843469,25,
20230208800263,신한지주,Financial_Shinhan,Banking,0.5359,,0,-1.8520500419045651,3,0.4956040277843469,25,-57.45
20230208800262,신한지주,Financial_Shinhan,Banking,0.5359,,0,-1.8520500419045651,3,0.4956040277843469,25,-6.58
20230208800261,신한지주,Financial_Shinhan,Banking,0.5359,,0,-1.8520500419045651,3,0.4956040277843469,25,-43.43
20221025800111,신한지주,Financial_Shinhan,Banking,0.609,,0,0.45494092608476927,3,-0.8220216903013816,25,-11.65
20221025800110,신한지주,Financial_Shinhan,Banking,0.609,,0,0.45494092608476927,3,-0.8220216903013816,25,-13.65
20221025800109,신한지주,Financial_Shinhan,Banking,0.609,,0,0.45494092608476927,3,-0.8220216903013816,25,21.23
20221025800108,신한지주,Financial_Shinhan,Banking,0.609,,0,0.45494092608476927,3,-0.8220216903013816,25,3.88
20220722800078,신한지주,Financial_Shinhan,Banking,0.1071,,0,-2.029099583873759,3,0.050515015318194696,25,325.2
20220722800075,신한지주,Financial_Shinhan,Banking,0.1071,,0,-2.029099583873759,3,0.050515015318194696,25,-3.81
20220722800073,신한지주,Financial_Shinhan,Banking,0.1071,,0,-2.029099583873759,3,0.050515015318194696,25,18.92
20220722800072,신한지주,Financial_Shinhan,Banking,0.1071,,0,-2.029099583873759,3,0.050515015318194696,25,3.29
20220422800257,신한지주,Financial_Shinhan,Banking,2.7961,,0,1.2002583510131195,3,-0.4775535890883149,25,109.01
20220422800254,신한지주,Financial_Shinhan,Banking,2.7961,,0,1.2002583510131195,3,-0.4775535890883149,25,2.8
20220422800251,신한지주,Financial_Shinhan,Banking,2.7961,,0,1.2002583510131195,3,-0.4775535890883149,25,24.48
20220422800246,신한지주,Financial_Shinhan,Banking,2.7961,,0,1.2002583510131195,3,-0.4775535890883149,25,13.29
20220209800400,신한지주,Financial_Shinhan,Banking,1.5811,,0,4.246043392107599,3,1.3179929702356825,25,-4.3
20220209800399,신한지주,Financial_Shinhan,Banking,1.5811,,0,4.246043392107599,3,1.3179929702356825,25,21.83
20220209800385,신한지주,Financial_Shinhan,Banking,1.5811,,0,4.246043392107599,3,1.3179929702356825,25,2.46
20211026800156,신한지주,Financial_Shinhan,Banking,-0.451,,0,-0.160200950709067,3,-0.21433841081585192,25,0.9
20211026800155,신한지주,Financial_Shinhan,Banking,-0.451,,0,-0.160200950709067,3,-0.21433841081585192,25,24.38
20211026800154,신한지주,Financial_Shinhan,Banking,-0.451,,0,-0.160200950709067,3,-0.21433841081585192,25,9.24
20210727800087,신한지주,Financial_Shinhan,Banking,0.9507,,0,1.107151108794942,3,0.4407546255452876,25,34.78
20210727800088,신한지주,Financial_Shinhan,Banking,0.9507,,0,1.107151108794942,3,0.4407546255452876,25,34.92
20210727800084,신한지주,Financial_Shinhan,Banking,0.9507,,0,1.107151108794942,3,0.4407546255452876,25,9.95
20210423800105,신한지주,Financial_Shinhan,Banking,0.56,,0,0.7865321652173076,3,0.41533794614343367,25,38.35
20210423800102,신한지주,Financial_Shinhan,Banking,0.56,,0,0.7865321652173076,3,0.41533794614343367,25,12.94
20210423800100,신한지주,Financial_Shinhan,Banking,0.56,,0,0.7865321652173076,3,0.41533794614343367,25,33.8
20210205800591,신한지주,Financial_Shinhan,Banking,0.364,,0,6.97850707726639,3,-0.5857069049149335,25,4.43
20210205800590,신한지주,Financial_Shinhan,Banking,0.364,,0,6.97850707726639,3,-0.5857069049149335,25,-11.84
20210205800585,신한지주,Financial_Shinhan,Banking,0.364,,0,6.97850707726639,3,-0.5857069049149335,25,46.24
20201027800312,신한지주,Financial_Shinhan,Banking,-1.8657,,0,-1.864486501591344,3,0.5742536408764919,25,3.55
20201027800304,신한지주,Financial_Shinhan,Banking,-1.8657,,0,-1.864486501591344,3,0.5742536408764919,25,-11.71
20201027800300,신한지주,Financial_Shinhan,Banking,-1.8657,,0,-1.864486501591344,3,0.5742536408764919,25,18.92
20200724800329,신한지주,Financial_Shinhan,Banking,0.7107,,0,-0.48210694668547377,3,-0.8973176018202907,25,-10.93
20200724800328,신한지주,Financial_Shinhan,Banking,0.7107,,0,-0.48210694668547377,3,-0.8973176018202907,25,-16.74
20200724800326,신한지주,Financial_Shinhan,Banking,0.7107,,0,-0.48210694668547377,3,-0.8973176018202907,25,20.78
20200424800444,신한지주,Financial_Shinhan,Banking,0.0705,,0,9.311280177245798,3,-0.700162346878836,25,-4.04
20200424800443,신한지주,Financial_Shinhan,Banking,0.0705,,0,9.311280177245798,3,-0.700162346878836,25,-2.89
20200424800442,신한지주,Financial_Shinhan,Banking,0.0705,,0,9.311280177245798,3,-0.700162346878836,25,0.43
20200205800438,신한지주,Financial_Shinhan,Banking,0.5415,,0,0.7416773057645,3,-0.21225388616654478,25,6.36
20200205800433,신한지주,Financial_Shinhan,Banking,0.5415,,0,0.7416773057645,3,-0.21225388616654478,25,10.21
20200205800430,신한지주,Financial_Shinhan,Banking,0.5415,,0,0.7416773057645,3,-0.21225388616654478,25,-23.32
20260130800524,하나금융,Financial_Hana,Banking,-3.4379,,0,2.754094229839218,3,0.6426857922676065,25,66.98
20260130800523,하나금융,Financial_Hana,Banking,-3.4379,,0,2.754094229839218,3,0.6426857922676065,25,25.4
20260130800520,하나금융,Financial_Hana,Banking,-3.4379,,0,2.754094229839218,3,0.6426857922676065,25,48.02
20251028800351,하나금융,Financial_Hana,Banking,0.9158,,0,-2.0088827289759763,3,1.334064932438084,25,86.87
20251028800346,하나금융,Financial_Hana,Banking,0.9158,,0,-2.0088827289759763,3,1.334064932438084,25,8.02
20251028800341,하나금융,Financial_Hana,Banking,0.9158,,0,-2.0088827289759763,3,1.334064932438084,25,11.03
20250725800360,하나금융,Financial_Hana,Banking,1.4728,,0,-4.497650971451705,3,-0.7109247211535906,25,-55.43
20250725800358,하나금융,Financial_Hana,Banking,1.4728,,0,-4.497650971451705,3,-0.7109247211535906,25,14.94
20250725800355,하나금융,Financial_Hana,Banking,1.4728,,0,-4.497650971451705,3,-0.7109247211535906,25,9.88
20250425800421,하나금융,Financial_Hana,Banking,-0.2924,,0,-0.6093418828178548,3,-0.9193058673019776,25,-12.16
20250425800418,하나금융,Financial_Hana,Banking,-0.2924,,0,-0.6093418828178548,3,-0.9193058673019776,25,-1.47
20250425800410,하나금융,Financial_Hana,Banking,-0.2924,,0,-0.6093418828178548,3,-0.9193058673019776,25,-4.75
20250204800514,하나금융,Financial_Hana,Banking,2.5795,,0,-0.7541771402084652,3,-1.0607574689832515,25,85.6
20250204800513,하나금융,Financial_Hana,Banking,2.5795,,0,-0.7541771402084652,3,-1.0607574689832515,25,-15.91
20250204800509,하나금융,Financial_Hana,Banking,2.5795,,0,-0.7541771402084652,3,-1.0607574689832515,25,-7.32
20241029800231,하나금융,Financial_Hana,Banking,-0.8172,,0,-1.3083880954209575,3,-0.12050950411131611,25,
20241029800226,하나금융,Financial_Hana,Banking,-0.8172,,0,-1.3083880954209575,3,-0.12050950411131611,25,10.75
20241029800223,하나금융,Financial_Hana,Banking,-0.8172,,0,-1.3083880954209575,3,-0.12050950411131611,25,12.24
20240726800375,하나금융,Financial_Hana,Banking,3.4853,,0,8.595237701670563,3,-1.055642130770601,25,
20240726800371,하나금융,Financial_Hana,Banking,3.4853,,0,8.595237701670563,3,-1.055642130770601,25,0.5
20240726800366,하나금융,Financial_Hana,Banking,3.4853,,0,8.595237701670563,3,-1.055642130770601,25,1.47
20240426800396,하나금융,Financial_Hana,Banking,4.9529,,0,4.244868562090629,3,0.029713240937136228,25,12.7
20240426800391,하나금융,Financial_Hana,Banking,4.9529,,0,4.244868562090629,3,0.029713240937136228,25,-2.73
20240426800390,하나금융,Financial_Hana,Banking,4.9529,,0,4.244868562090629,3,0.029713240937136228,25,2.92
20240131800354,하나금융,Financial_Hana,Banking,3.3086,,0,5.874156665867008,3,1.1604648413088943,25,-72.41
20240131800353,하나금융,Financial_Hana,Banking,3.3086,,0,5.874156665867008,3,1.1604648413088943,25,-18.45
20240131800352,하나금융,Financial_Hana,Banking,3.3086,,0,5.874156665867008,3,1.1604648413088943,25,-29.8
20231027800319,하나금융,Financial_Hana,Banking,-1.5976,,0,-3.652542002928152,3,0.3825876731824111,25,
20231027800316,하나금융,Financial_Hana,Banking,-1.5976,,0,-3.652542002928152,3,0.3825876731824111,25,-4.67
20231027800313,하나금융,Financial_Hana,Banking,-1.5976,,0,-3.652542002928152,3,0.3825876731824111,25,-19.4
